"y","mu","sd","lp"
4.14924102054102,3.83891535710737,0.396158887032459,-0.363264589321618
4.04275746594114,3.79604983036661,0.154299818468045,-0.33420930230492
6.85327278039255,6.63393057592276,0.41868924410369,-0.224623100509914
6.09830991765532,6.27988664509408,0.422125234057287,-0.147563657393012
4.28545804259469,4.14995868693674,0.154014887880688,0.501909168747671
7.09090665660367,6.82891836343045,0.413226692905359,-0.221614930758531
4.24557375867043,4.15298953663647,0.165224471126944,0.786159095277787
5.97080060576586,5.64732737779538,0.396983812991717,-0.343143107288832
5.26434489791214,4.95935033561753,0.726340988985449,-0.673606436711163
5.30382545422496,5.73175811887125,0.712400422651553,-0.716776574286548
4.72723872380716,5.23584413231373,0.705796279548573,-0.859380772049042
5.43494702703448,6.19063447780713,0.829039749822872,-1.14468275744978
7.46357728062136,7.40324320148224,0.161890829125063,0.81975421176429
7.7272920677001,5.76083512643145,0.834402481123671,-3.46865846319429
5.82908715829958,5.84225239096173,0.147798210518444,0.924548553222636
6.45275077568455,6.97392989047409,0.684875995148912,-0.842083235230348
6.63163420678452,6.3293440384289,0.429846561193928,-0.308434725003711
7.54163387198346,6.39485385955338,0.901059370750335,-1.70743384575205
5.47943803733447,5.98939990880525,0.890060845663365,-0.952756686481442
4.36751059256497,5.54482742473799,0.83781765315139,-1.78227833299261
6.40285953789086,6.71361690355914,0.709663379585601,-0.697417875543143
6.66188170326313,5.58833747170249,0.885536639026672,-1.49419678481532
7.92409368594614,7.88035400480998,0.161233983042212,0.884851873299516
4.54316753975174,5.94264463809444,0.647847166602183,-2.89656271378248
6.19955369098887,5.85644855248128,0.677019361460377,-0.650575280911437
5.46170817433814,6.01826853948541,0.862486439519814,-0.987753347870182
4.55392356601138,4.43188025513559,0.404203123969445,-0.102982548605671
4.55819064705604,5.76020889091802,0.894476807621962,-1.69685550568015
7.41987906802478,6.50010345009943,0.679723480821619,-1.53420293491456
7.78527698964767,7.74863767131653,0.158080663679596,0.876115957361437
4.8572192585663,4.7458193157685,0.162917204913067,0.69289187494257
5.98704782874223,6.23829296907372,0.164539279673874,-0.330659693159994
4.06479957805472,4.94218023203794,0.683463127831519,-1.41652165260542
7.63767549110789,7.1304708052467,0.692438026182985,-0.782285717158427
6.05758872199056,5.94257057106142,0.153933796557863,0.629885362981978
7.13211024989453,7.120034869334,0.14867064356603,0.925697472472399
4.30976295342113,4.61714411062573,0.690998023277126,-0.655742999995439
5.28469651370549,6.53323154315934,0.676698364545807,-2.34550790821031
7.15906054204921,7.42129298568989,0.154311262948535,-0.449509171866101
7.52585778720777,7.49070441853111,0.157479752917716,0.878769375035967
4.61520561659875,6.04258234794488,0.891669795534277,-2.20716633947392
6.27753564569669,6.10604321299748,0.43024913504224,-0.0874433818371177
5.01878120903344,4.39202539363984,0.853755586652414,-1.06963684984841
5.93680843166292,6.24155201733586,0.84147293601358,-0.867872797827302
7.70841047878642,7.17510230258825,0.399100258166318,-0.883006804406596
7.73244967021356,6.9654172015071,0.402858970986949,-2.03719976894873
7.50864235804155,6.41596094355097,0.851634204688998,-1.63295827062469
6.7194042496969,6.64980459202121,0.148672821643608,0.850088578911202
7.73705931134897,6.72311384082903,0.712692450485299,-1.6648336867754
7.17773497931093,7.41006551318511,0.146930673333507,-0.193635611972111
5.40334267934516,5.40058568857505,0.424834638331263,-0.0413676958712958
