"y","mu","sd","lp"
7.51254469535447,7.00039754137759,0.472243836801186,-0.82193461886813
5.05106798677732,4.25298380082679,0.52711316506368,-1.5446138590901
5.55480443341112,6.31337794739003,0.468218832605694,-1.32544563187289
6.25231356147228,6.58858219236938,0.508532432900725,-0.424453974507595
4.27945446654526,4.39716729583708,0.500898453155103,-0.257576055835685
4.46645992314463,3.94521127501605,0.495349599127327,-0.711211788744509
4.02604579005357,3.98845886734536,0.502607636730848,-0.226366812240331
4.11917229999634,4.50345917275056,0.550436512869765,-0.504348653680499
4.75055717788251,5.46466528068265,0.464691562973709,-1.09204092166212
4.04335541113982,4.16360680927,0.492660213615112,-0.245138131428513
4.6093431833992,4.94845043431551,0.52107221543925,-0.409724458152414
5.52886137922644,5.96027548062029,0.508328663645126,-0.556961353319259
7.75804274430309,6.93841942888133,0.49026964745513,-1.46248171060634
5.05992095884649,4.66022307112236,0.495257261846193,-0.507214306033532
5.61555093766327,5.10443240053086,0.487506479982444,-0.833044957360411
5.73184863681101,5.36345824639784,0.513325422885477,-0.392919030299744
5.72320127014909,6.3005319525013,0.500333684281277,-0.879915480218272
6.37877135931671,6.35786437670149,0.484102841538288,-0.226130678358563
4.34438165215644,4.03893258643661,0.498564984290555,-0.431832052022859
4.24647370892159,4.1792686116698,0.540322069283821,-0.228826342613622
6.07297089088111,6.90947293831098,0.472349249055821,-1.56805600413045
7.801376362584,6.63066397604416,0.482952671579325,-2.93291106478927
6.81604823153411,7.10746420287846,0.508782632561596,-0.338091398977081
5.70669746310134,6.09429339599347,0.508299071304144,-0.459062261511179
7.4668149562969,7.26072504504045,0.492654323874924,-0.325327151747545
4.37414499526206,4.05863729958269,0.509773018405717,-0.452925862710887
6.43052704567032,6.28026994025208,0.489570154265152,-0.277879037045064
7.86175977586426,7.86348119050714,0.469547057886041,-0.224938832865008
4.88243640253606,5.16702948202105,0.524157320597033,-0.355157427594998
5.93818856499258,5.92695261152645,0.494721450305733,-0.222005564171913
7.65130242595726,7.56367446195122,0.490938408390639,-0.227829238153546
6.72576531877105,7.53247280479085,0.546696548170715,-1.57891683939338
5.30258578217919,5.30150530611788,0.529774855854603,-0.226332340992782
4.0016956215703,3.8765331786327,0.481468151260137,-0.253930450817934
4.51817467670924,4.51713251317776,0.490473904594255,-0.222301778541631
6.79802404911488,7.43515555723402,0.478235262578551,-1.08819867593687
4.43102528296225,5.00832222683269,0.5265466446825,-0.952792404800187
4.3773659070764,4.33018475267998,0.473964081603955,-0.232121145360227
4.44656660771226,4.87531165396337,0.525857948972588,-0.570959709388215
6.84511905683997,6.75470130536052,0.507733276311621,-0.257006029496846
7.62267747847484,6.94459284913455,0.504193221995796,-1.25538232963981
4.56625512672575,4.85353861736048,0.5410532780884,-0.392075127709934
7.24100487732222,7.07152653879385,0.553010392947495,-0.289241320397577
4.08000135670538,3.83009652438457,0.492772587995471,-0.359465389295325
4.26820498772551,4.55425017057885,0.529730866491281,-0.328718363308261
5.77822105314744,6.89159115282991,0.526024279948563,-2.84725098282326
4.65665565914426,4.13159204692029,0.479810225242758,-0.916363825722383
6.1370163254259,6.09229806493348,0.523274569897514,-0.230620878735494
