"y","mu","sd","lp"
4.14924102054102,4.14747261370751,0.504669366005214,-0.268509376569505
4.04275746594114,3.50502657662135,0.251230689301371,-2.02253456738057
6.85327278039255,6.56942564351437,0.784359294219053,-0.678758022511657
6.09830991765532,5.5778425385481,0.492417110804946,-0.860240053208835
4.28545804259469,4.11421058170522,0.252064672878123,0.196939983113803
7.09090665660367,6.39490340795097,0.487783810397827,-1.23108677414745
4.24557375867043,3.91429491149701,0.24222269745557,-0.618492303304874
5.97080060576586,6.57341240125573,0.506351152633551,-1.0441882338642
5.26434489791214,6.34401769678442,0.899589236029866,-1.63669944251215
5.30382545422496,5.14635472025369,0.742203884358374,-0.647301147048088
4.72723872380716,4.3027386473497,0.866115997149782,-0.95424845122023
5.43494702703448,6.55649003607275,0.936373761656718,-1.56674002598939
7.46357728062136,7.4336375130341,0.251785392356054,0.482653169179061
7.7272920677001,6.57534202092446,0.930689948393612,-1.66282739707805
5.82908715829958,5.88827281348516,0.258783225629317,0.433504456824903
6.45275077568455,6.43550739095295,0.754597567624638,-0.620160241747974
6.63163420678452,5.97095203282542,0.501207158580811,-1.03939068885158
7.54163387198346,5.98989134981281,0.929915115939733,-2.27319832498193
5.47943803733447,6.891511437185,0.978225681314904,-2.01834767669548
4.36751059256497,5.80395220257644,0.909712992149977,-1.98970155015543
6.40285953789086,5.89399367052283,0.733650470199333,-0.811813702156131
6.66188170326313,6.48523674725271,0.951216428889743,-0.870080133174401
7.92409368594614,7.93778063947174,0.232021847337677,0.48401232061256
4.54316753975174,5.77971874002368,0.946342476892832,-1.73974588265145
6.19955369098887,6.42732993710529,0.752554569450443,-0.685971177019884
5.46170817433814,6.02084021662849,0.942114981822173,-1.00529459943138
4.55392356601138,5.16406456174716,0.509261748407246,-0.986609498320561
4.55819064705604,4.64113720047253,0.963978583390205,-0.862468519126479
7.41987906802478,5.84583188066415,0.941790301787728,-2.3060135386369
7.78527698964767,7.63398562987824,0.259170819680233,0.282763204758867
4.8572192585663,4.64317323168254,0.255307428274246,0.0763359219882363
5.98704782874223,6.11269985828231,0.265074442703124,0.382682796595899
4.06479957805472,5.14585740388883,0.962738289138944,-1.4514893276082
7.63767549110789,6.37574533623052,0.744988421196217,-2.0663372019842
6.05758872199056,6.09970040561394,0.249126001676627,0.483515772206176
7.13211024989453,7.36771229295917,0.256516224142639,0.0126302351048235
4.30976295342113,5.67749665185939,0.702454669285492,-2.51107761912053
5.28469651370549,5.63101872222485,0.720090801825067,-0.804201318671308
7.15906054204921,6.64751326250073,0.500521131398675,-0.893051890800422
7.52585778720777,7.11715739334354,0.544790398557154,-0.496310800010488
4.61520561659875,6.71014383590661,0.917558707088082,-3.25096558296917
6.27753564569669,5.86480266576494,0.766619284028276,-0.80060873583212
5.01878120903344,5.6309644015797,0.943731357712732,-1.14187687733258
5.93680843166292,5.94938193534052,0.914306640052244,-0.853811890789498
7.70841047878642,6.44957990800778,0.787049958862057,-2.15121010579201
7.73244967021356,6.76923824210098,0.51715202181801,-2.00520037146111
7.50864235804155,5.64050818597061,0.973081622154966,-2.71259371968396
6.7194042496969,6.90052066589101,0.238475774176632,0.157845304014672
7.73705931134897,6.26720906280851,0.756059960873131,-2.78689202943062
7.17773497931093,7.25779041240639,0.246748625514952,0.435710594330118
5.40334267934516,5.05447098583234,0.513312082854942,-0.480555680075822
7.97136054431915,6.76584071234311,0.511900603999222,-2.94248181349794
7.03671442202969,7.04485665981961,0.24352759798373,0.486818463378563
5.01824673818176,6.52871669984955,0.968591008243492,-2.09194585740981
4.48510366339546,5.16724778795645,0.490040534017292,-1.10652095058544
7.52802330065985,7.65193782379745,0.25797603206018,0.279064967831323
7.43475552120581,6.26867011989152,0.931447551174906,-1.59304738528512
7.84029543085454,6.60329637164654,0.971800915810068,-1.66902190213199
