"y","mu","sd","lp"
7.20295752610319,6.8352166257678,0.450645697505813,-0.43281597309134
4.05212029916126,3.65546441717746,0.488417789851389,-0.53863115856208
7.93769266061162,7.44797508952252,0.473262156052513,-0.776903500937657
7.53376759764649,6.64721286351953,0.472122492934725,-1.74215969604197
5.30667404174642,5.52463325836455,0.49664080387644,-0.261741530231726
4.03694299899192,3.97664470842558,0.464470577137337,-0.194335393982298
7.97466075968069,7.09792399584738,0.465123444599076,-1.83821497929412
4.8081391930337,5.1048305044896,0.486640375774376,-0.385103040248544
7.11120995719768,7.05073677749788,0.475137929889221,-0.202099623008919
7.91548889650504,7.25982652541406,0.491457489631199,-1.22384318850618
4.70512807030648,5.43124370410805,0.468650529380092,-1.45401593281362
5.71205992029067,5.76471747422573,0.477741758816147,-0.192127116172139
4.93482667620272,5.59959603000366,0.508656333066531,-1.19693936148386
5.36693337717814,6.27548948894766,0.49140171403809,-2.1396511164144
5.89162895662824,5.74898274162563,0.490320164815302,-0.229140851025364
5.29288163271139,5.90086908892928,0.46924522151227,-0.983620960426887
6.93482638128633,6.44145966463829,0.472565637063435,-0.639632925956415
7.99882742226319,6.81897595907939,0.497714233753244,-3.28893263899519
7.90675098433288,7.75375630232579,0.463210392313591,-0.213485902033982
6.11012905354694,6.5854213837278,0.491049974173746,-0.621680857261878
6.1506580320266,6.97127445147785,0.465210845585946,-1.7397318570584
6.04062461337475,6.50022533719469,0.476854359293771,-0.690839306435578
4.67713534264981,4.58068336880584,0.479638517509413,-0.205506441104774
4.75773149652897,4.60262905307768,0.501279990592783,-0.251296907980171
4.97106885371343,5.58511882211611,0.512460525870887,-1.06868955868227
5.51416136689789,6.26671175743418,0.490533118454137,-1.53779288135986
6.83891143690273,6.84746660332687,0.503776856798468,-0.189587507753029
5.84739525525782,6.07707506558056,0.469197750382478,-0.313260842394562
7.58158224014804,7.41277905166316,0.495238742327411,-0.264217780424656
6.78220540953694,6.70284140393945,0.473998098671799,-0.214819694143981
5.30896211194482,4.75347508096926,0.501091210000492,-0.919896072028084
7.75379132877842,7.22062301164262,0.487940462261671,-0.839187771163565
6.76379973358371,7.46790337492242,0.495193078489227,-1.40172581017348
4.87601542388919,5.47862594143469,0.506378564513055,-0.9347793468532
5.32659536641493,6.29199633286754,0.496880097125247,-2.19136221291858
7.74941396661342,7.4234851961958,0.472438852572395,-0.412478340471733
4.38308962946747,4.66138992316979,0.485193722773392,-0.321800031507588
5.06947232493864,5.35376809651461,0.485499531218482,-0.354649546130301
7.5806082070087,7.4452381924245,0.499188495294207,-0.217669105871827
4.37642786811084,4.51425287107113,0.498463641881276,-0.24699844697043
7.50696720373097,7.07557542083,0.497822613071956,-0.524345324036842
6.06910951021096,5.88995190278785,0.498259984671578,-0.243988795041323
5.12590326250822,5.54678451866811,0.473291242936401,-0.57526699110237
5.11698329528453,5.85187365619843,0.486708166226495,-1.25158632652149
5.85508325708641,6.54783720669448,0.48297661130955,-1.16626613015834
5.10833871216239,5.12769724268037,0.457420705067356,-0.198211649925421
6.82353126733025,7.62136679373604,0.448971263577112,-1.47331863643522
4.10380776591319,4.16933696732472,0.468166882467555,-0.191014121597407
5.61243182950349,5.96066974394136,0.496888884134475,-0.421215360315437
7.08886912432819,6.55162773430786,0.456364131906224,-0.865862953639248
5.60495523476779,4.98830855597021,0.45912339611108,-1.03684781819374
6.33475199453801,5.51272544783254,0.532069074277854,-1.78272944163991
5.36747458630659,5.5570555405702,0.471193415558905,-0.243238593053526
5.25259560096376,5.84401351171328,0.472265538231751,-0.98106155037073
4.1771867016619,4.19646634023418,0.494452862390306,-0.19498013178545
5.2396572966208,5.16234513777141,0.473772289578382,-0.20128932672673
4.92807644939692,5.39039235614173,0.484233847796845,-0.764933782432287
7.85363068483159,6.8205102614175,0.484861697229129,-2.53024208875027
4.96716841998752,4.76263337464391,0.51703129877815,-0.284991798370704
5.99522061500269,6.29331601539853,0.471918853661426,-0.397024417951008
6.21384456091695,6.17607582935912,0.486393304951082,-0.192559184366766
7.63291986114592,7.32302987363248,0.503247667395005,-0.456994050019149
5.92306261438068,5.96111437915105,0.47142816742846,-0.191786123039012
4.02535047561062,4.06098186209128,0.472010272018895,-0.195602740687637
6.57929337724004,7.02066916463224,0.462797315695293,-0.656019468086122
